tipo_hotel,cancelada,dias_anticipacion,anio_llegada,mes_llegada,noches_finde,noches_semana,adultos,ninos,regimen_comida,pais_origen,canal_reserva,tipo_deposito,tipo_cliente,tarifa_diaria,solicitudes_especiales,estado_reserva
City Hotel,0,133,2016,October,2,2,2,0.0,BB,GBR,Direct,No Deposit,Transient,108.38,1,Check-Out
City Hotel,0,133,2016,October,2,2,2,0.0,BB,GBR,Direct,No Deposit,Transient,108.38,0,Check-Out
City Hotel,0,13,2016,October,0,1,1,0.0,BB,FRA,Offline TA/TO,No Deposit,Transient,90.0,1,Check-Out
City Hotel,0,13,2016,October,0,1,1,0.0,BB,FRA,Offline TA/TO,No Deposit,Transient,90.0,1,Check-Out
City Hotel,0,117,2016,October,1,2,2,0.0,BB,FRA,Offline TA/TO,No Deposit,Transient,90.95,0,Check-Out
City Hotel,0,66,2016,October,2,2,2,1.0,BB,GBR,Online TA,No Deposit,Transient,213.1,1,Check-Out
City Hotel,0,221,2016,October,2,3,2,0.0,BB,DEU,Online TA,No Deposit,Transient,90.95,2,Check-Out
City Hotel,0,7,2016,October,0,1,2,0.0,SC,PRT,Online TA,No Deposit,Transient,120.0,0,Check-Out
City Hotel,0,5,2016,October,0,1,2,0.0,BB,PRT,Complementary,No Deposit,Transient,0.0,2,Check-Out
City Hotel,0,97,2016,October,2,3,2,0.0,BB,GBR,Online TA,No Deposit,Transient,121.14,3,Check-Out
City Hotel,0,64,2016,October,0,2,2,0.0,BB,ITA,Online TA,No Deposit,Transient,85.93,1,Check-Out
City Hotel,0,65,2016,October,0,1,2,0.0,BB,PRT,Online TA,No Deposit,Transient,75.54,1,Check-Out
City Hotel,0,208,2016,October,2,2,0,2.0,BB,GBR,Online TA,No Deposit,Transient-Party,88.77,2,Check-Out
City Hotel,0,208,2016,October,2,2,2,0.0,BB,GBR,Online TA,No Deposit,Transient-Party,88.77,2,Check-Out
City Hotel,0,115,2016,October,0,1,2,0.0,BB,BEL,Online TA,No Deposit,Transient,90.9,1,Check-Out
City Hotel,0,267,2016,October,0,2,2,0.0,BB,DEU,Offline TA/TO,No Deposit,Transient,80.75,0,Check-Out
City Hotel,0,0,2016,October,0,0,2,0.0,SC,PRT,Online TA,No Deposit,Transient,0.0,1,Check-Out
City Hotel,0,39,2016,October,1,3,2,0.0,BB,FRA,Offline TA/TO,No Deposit,Transient,85.0,0,Check-Out
City Hotel,0,31,2016,October,0,3,2,1.0,BB,FRA,Online TA,No Deposit,Transient,149.0,2,Check-Out
City Hotel,0,104,2016,October,0,3,3,0.0,BB,PRT,Online TA,No Deposit,Transient,123.3,2,Check-Out
City Hotel,0,232,2016,October,2,3,2,0.0,BB,DEU,Online TA,No Deposit,Transient,66.53,1,Check-Out
City Hotel,0,173,2016,October,0,3,2,0.0,BB,CHE,Online TA,No Deposit,Transient,104.4,2,Check-Out
City Hotel,0,36,2016,October,0,3,2,0.0,SC,GBR,Online TA,No Deposit,Transient,109.0,2,Check-Out
City Hotel,0,226,2016,October,0,3,2,0.0,HB,GBR,Offline TA/TO,No Deposit,Transient,102.76,0,Check-Out
City Hotel,0,267,2016,October,1,3,2,0.0,BB,CHE,Online TA,No Deposit,Transient,105.83,1,Check-Out
City Hotel,0,20,2016,October,0,3,2,0.0,SC,AUS,Online TA,No Deposit,Transient,110.0,1,Check-Out
City Hotel,0,114,2016,October,0,1,1,0.0,BB,BRA,Online TA,No Deposit,Transient,125.1,1,Check-Out
City Hotel,0,63,2016,October,1,3,3,0.0,HB,GBR,Online TA,No Deposit,Transient,123.66,2,Check-Out
City Hotel,0,4,2016,October,2,3,1,0.0,BB,PRT,Offline TA/TO,No Deposit,Transient,95.0,0,Check-Out
City Hotel,0,72,2016,October,1,3,2,1.0,BB,GBR,Online TA,No Deposit,Transient,116.27,1,Check-Out
City Hotel,0,41,2016,October,0,2,1,0.0,BB,ESP,Online TA,No Deposit,Transient,123.5,0,Check-Out
City Hotel,0,41,2016,October,0,2,1,0.0,BB,FRA,Online TA,No Deposit,Transient,113.0,0,Check-Out
City Hotel,0,33,2016,October,0,2,1,0.0,SC,ITA,Direct,No Deposit,Transient,109.0,0,Check-Out
City Hotel,0,21,2016,October,0,2,1,0.0,BB,ITA,Online TA,No Deposit,Transient,95.48,1,Check-Out
City Hotel,0,4,2016,October,0,3,1,0.0,SC,ESP,Online TA,No Deposit,Transient,84.7,1,Check-Out
City Hotel,0,2,2016,October,0,1,1,0.0,BB,PRT,Corporate,No Deposit,Transient,65.0,0,Check-Out
City Hotel,0,0,2016,November,1,0,2,0.0,BB,PRT,Corporate,No Deposit,Transient,77.0,0,Check-Out
City Hotel,0,12,2016,October,0,3,1,0.0,BB,BIH,Online TA,No Deposit,Transient,130.0,2,Check-Out
City Hotel,0,12,2016,October,0,3,1,0.0,BB,BIH,Online TA,No Deposit,Transient,130.0,2,Check-Out
City Hotel,0,181,2016,October,0,1,2,0.0,BB,DEU,Direct,No Deposit,Transient,80.1,1,Check-Out
City Hotel,0,54,2016,October,1,3,2,0.0,BB,BEL,Direct,No Deposit,Transient,155.7,1,Check-Out
City Hotel,0,109,2016,October,0,3,2,0.0,BB,CHE,Online TA,No Deposit,Transient,66.49,1,Check-Out
City Hotel,0,109,2016,October,0,3,2,0.0,BB,CHE,Online TA,No Deposit,Transient,66.49,1,Check-Out
City Hotel,0,239,2016,October,1,3,2,0.0,SC,DEU,Online TA,No Deposit,Transient,80.75,1,Check-Out
City Hotel,0,29,2016,October,0,3,2,0.0,BB,FRA,Offline TA/TO,No Deposit,Transient,85.0,0,Check-Out
City Hotel,0,100,2016,October,1,3,2,1.0,HB,DEU,Online TA,No Deposit,Transient,221.18,0,Check-Out
City Hotel,0,176,2016,October,1,3,2,2.0,BB,FRA,Online TA,No Deposit,Transient,169.88,3,Check-Out
City Hotel,0,83,2016,October,0,3,2,0.0,BB,NLD,Online TA,No Deposit,Transient,104.4,0,Check-Out
City Hotel,0,123,2016,October,2,5,2,0.0,BB,FRA,Online TA,No Deposit,Transient,120.34,0,Check-Out
City Hotel,0,123,2016,October,2,5,3,0.0,BB,FRA,Online TA,No Deposit,Transient,139.24,0,Check-Out
City Hotel,0,123,2016,October,2,5,2,0.0,BB,FRA,Online TA,No Deposit,Transient,129.34,0,Check-Out
City Hotel,0,100,2016,October,1,3,2,1.0,HB,DEU,Online TA,No Deposit,Transient,132.08,0,Check-Out
City Hotel,0,2,2016,October,0,1,1,0.0,BB,PRT,Corporate,No Deposit,Transient,75.0,0,Check-Out
City Hotel,0,82,2016,October,0,2,2,0.0,BB,ARG,Online TA,No Deposit,Transient,80.39,1,Check-Out
City Hotel,0,36,2016,October,0,3,2,0.0,BB,FRA,Offline TA/TO,No Deposit,Transient,85.0,0,Check-Out
City Hotel,0,45,2016,October,0,2,2,0.0,SC,FRA,Online TA,No Deposit,Transient,119.5,0,Check-Out
City Hotel,0,72,2016,October,0,2,2,0.0,BB,FRA,Online TA,No Deposit,Transient,104.4,0,Check-Out
City Hotel,0,41,2016,October,1,3,2,0.0,BB,FRA,Offline TA/TO,No Deposit,Transient,85.0,0,Check-Out
City Hotel,0,78,2016,October,0,2,2,0.0,HB,GBR,Online TA,No Deposit,Transient,138.6,1,Check-Out
City Hotel,0,163,2016,October,2,3,1,1.0,BB,NLD,Online TA,No Deposit,Transient,74.65,2,Check-Out
City Hotel,0,178,2016,October,1,3,2,0.0,HB,FRA,Offline TA/TO,No Deposit,Transient,106.25,1,Check-Out
City Hotel,0,178,2016,October,1,3,2,0.0,HB,FRA,Offline TA/TO,No Deposit,Transient,106.25,1,Check-Out
City Hotel,0,129,2016,October,1,3,2,0.0,BB,AUT,Offline TA/TO,No Deposit,Transient,80.75,0,Check-Out
City Hotel,0,55,2016,October,2,3,2,0.0,SC,GBR,Offline TA/TO,No Deposit,Transient,72.25,0,Check-Out
City Hotel,0,40,2016,October,0,3,2,0.0,BB,FRA,Offline TA/TO,No Deposit,Transient,85.0,0,Check-Out
City Hotel,0,22,2016,October,0,3,2,0.0,SC,AUT,Direct,No Deposit,Transient,114.0,0,Check-Out
City Hotel,0,152,2016,October,0,3,2,0.0,BB,GBR,Direct,No Deposit,Transient,95.2,0,Check-Out
City Hotel,0,7,2016,October,1,3,1,0.0,BB,DEU,Direct,No Deposit,Transient,119.0,0,Check-Out
City Hotel,0,92,2016,October,3,8,1,2.0,HB,DEU,Direct,No Deposit,Transient,187.09,0,Check-Out
City Hotel,0,40,2016,October,1,3,2,0.0,BB,FRA,Offline TA/TO,No Deposit,Transient,85.0,0,Check-Out
City Hotel,0,172,2016,October,2,3,2,0.0,BB,DEU,Offline TA/TO,No Deposit,Transient,80.75,0,Check-Out
City Hotel,0,32,2016,October,0,3,2,0.0,BB,FRA,Offline TA/TO,No Deposit,Transient,85.0,1,Check-Out
City Hotel,0,8,2016,October,0,1,1,0.0,SC,ESP,Online TA,No Deposit,Transient,84.7,1,Check-Out
City Hotel,0,8,2016,October,0,1,1,0.0,SC,PRT,Online TA,No Deposit,Transient,84.7,1,Check-Out
City Hotel,0,47,2016,October,0,1,2,0.0,BB,DEU,Online TA,No Deposit,Transient,128.0,1,Check-Out
City Hotel,0,2,2016,October,0,1,1,0.0,BB,PRT,Corporate,No Deposit,Transient,67.0,0,Check-Out
City Hotel,0,23,2016,October,0,1,3,0.0,BB,BEL,Offline TA/TO,No Deposit,Transient,119.4,1,Check-Out
City Hotel,0,51,2016,October,0,1,1,0.0,SC,AUT,Online TA,No Deposit,Transient,64.45,1,Check-Out
City Hotel,0,41,2016,October,0,3,2,0.0,BB,FRA,Offline TA/TO,No Deposit,Transient,85.0,0,Check-Out
City Hotel,0,217,2016,October,2,3,2,0.0,BB,GBR,Online TA,No Deposit,Transient,83.83,3,Check-Out
City Hotel,0,62,2016,October,0,3,2,0.0,BB,GBR,Online TA,No Deposit,Transient,111.6,1,Check-Out
City Hotel,0,21,2016,October,0,3,1,0.0,SC,PRT,Offline TA/TO,No Deposit,Transient,85.0,0,Check-Out
City Hotel,0,22,2016,October,0,3,2,0.0,BB,PRT,Online TA,No Deposit,Transient,139.0,1,Check-Out
City Hotel,0,216,2016,October,2,3,0,2.0,BB,GBR,Online TA,No Deposit,Transient,83.83,3,Check-Out
City Hotel,0,119,2016,October,1,3,2,0.0,BB,FRA,Online TA,No Deposit,Transient,81.47,1,Check-Out
City Hotel,0,32,2016,October,1,3,2,0.0,BB,CHE,Offline TA/TO,No Deposit,Transient,85.0,0,Check-Out
City Hotel,0,88,2016,October,2,4,2,0.0,HB,FRA,Offline TA/TO,No Deposit,Transient,106.25,0,Check-Out
City Hotel,0,88,2016,October,2,4,2,0.0,HB,FRA,Offline TA/TO,No Deposit,Transient,106.25,0,Check-Out
City Hotel,0,0,2016,October,0,1,2,0.0,BB,ITA,Online TA,No Deposit,Transient,90.9,1,Check-Out
City Hotel,0,1,2016,October,0,3,2,0.0,BB,FRA,Offline TA/TO,No Deposit,Transient,107.0,0,Check-Out
City Hotel,0,13,2016,October,0,3,2,0.0,SC,CHE,Online TA,No Deposit,Transient,87.78,1,Check-Out
City Hotel,0,96,2016,October,1,3,2,0.0,BB,CHE,Online TA,No Deposit,Transient,100.13,3,Check-Out
City Hotel,0,144,2016,October,2,3,2,0.0,SC,GBR,Online TA,No Deposit,Transient,91.26,2,Check-Out
City Hotel,0,104,2016,October,0,3,2,0.0,HB,FRA,Online TA,No Deposit,Transient,125.1,1,Check-Out
City Hotel,0,20,2016,October,0,1,2,0.0,SC,NLD,Offline TA/TO,No Deposit,Transient,85.0,0,Check-Out
City Hotel,0,261,2016,October,2,4,2,0.0,BB,FRA,Online TA,No Deposit,Transient,93.78,1,Check-Out
City Hotel,0,86,2016,October,1,3,2,2.0,HB,FRA,Online TA,No Deposit,Transient,221.18,0,Check-Out
City Hotel,0,46,2016,October,1,3,2,0.0,BB,DEU,Offline TA/TO,No Deposit,Transient,85.5,0,Check-Out
City Hotel,0,12,2016,October,2,3,2,0.0,BB,POL,Online TA,No Deposit,Transient,94.35,2,Check-Out
City Hotel,0,269,2016,October,2,8,2,0.0,BB,BRA,Online TA,No Deposit,Transient,67.77,1,Check-Out
City Hotel,0,65,2016,October,0,2,2,0.0,BB,CZE,Online TA,No Deposit,Transient,113.55,2,Check-Out
City Hotel,0,40,2016,October,0,3,2,0.0,BB,FRA,Offline TA/TO,No Deposit,Transient,85.0,0,Check-Out
City Hotel,0,77,2016,October,0,3,2,0.0,BB,GBR,Online TA,No Deposit,Transient,104.4,2,Check-Out
City Hotel,0,36,2016,October,0,3,2,0.0,BB,FRA,Offline TA/TO,No Deposit,Transient,85.0,0,Check-Out
City Hotel,0,116,2016,October,1,3,1,1.0,SC,CN,Online TA,No Deposit,Transient,87.08,1,Check-Out
City Hotel,0,28,2016,October,0,3,2,0.0,BB,PRT,Online TA,No Deposit,Transient,129.0,0,Check-Out
City Hotel,0,7,2016,October,0,1,2,1.0,BB,SVN,Online TA,No Deposit,Transient,160.0,2,Check-Out
City Hotel,0,6,2016,October,0,1,2,0.0,BB,PRT,Offline TA/TO,No Deposit,Transient,95.0,0,Check-Out
City Hotel,0,41,2016,October,1,3,2,1.0,BB,FRA,Offline TA/TO,No Deposit,Transient,100.0,0,Check-Out
City Hotel,0,21,2016,October,0,3,2,0.0,SC,PRT,Offline TA/TO,No Deposit,Transient,85.0,0,Check-Out
City Hotel,0,36,2016,October,0,3,2,0.0,BB,FRA,Offline TA/TO,No Deposit,Transient,85.0,0,Check-Out
City Hotel,0,17,2016,October,0,1,2,0.0,SC,SWE,Online TA,No Deposit,Transient,110.0,2,Check-Out
City Hotel,0,4,2016,October,0,3,2,0.0,BB,PRT,Offline TA/TO,No Deposit,Transient,95.0,0,Check-Out
City Hotel,0,13,2016,October,0,3,2,0.0,SC,CHE,Online TA,No Deposit,Transient,87.78,1,Check-Out
City Hotel,0,77,2016,October,0,3,2,0.0,BB,GBR,Online TA,No Deposit,Transient,104.4,2,Check-Out
City Hotel,0,119,2016,October,1,3,2,0.0,HB,FRA,Offline TA/TO,No Deposit,Transient,106.25,0,Check-Out
City Hotel,0,3,2016,October,0,1,1,0.0,BB,PRT,Corporate,No Deposit,Transient,65.0,0,Check-Out
City Hotel,0,4,2016,October,1,3,1,0.0,BB,GRC,Aviation,No Deposit,Transient,110.0,0,Check-Out
City Hotel,0,163,2016,October,2,3,1,1.0,BB,NLD,Online TA,No Deposit,Transient,74.65,2,Check-Out
City Hotel,0,0,2016,October,0,0,0,0.0,SC,PRT,Online TA,No Deposit,Transient,0.0,1,Check-Out
City Hotel,0,0,2016,October,1,1,2,0.0,BB,ESP,Online TA,No Deposit,Transient,12.0,3,Check-Out
City Hotel,0,0,2016,October,1,1,2,0.0,BB,ESP,Online TA,No Deposit,Transient,21.0,4,Check-Out
City Hotel,0,0,2016,October,1,1,2,0.0,BB,ESP,Online TA,No Deposit,Transient,12.0,4,Check-Out
City Hotel,0,0,2016,October,0,0,2,0.0,BB,PRT,Offline TA/TO,No Deposit,Transient,0.0,1,Check-Out
City Hotel,0,0,2016,October,2,1,1,0.0,BB,CHN,Online TA,No Deposit,Transient,70.03,1,Check-Out
City Hotel,0,26,2016,October,0,2,3,0.0,BB,EST,Online TA,No Deposit,Transient,165.0,0,Check-Out
City Hotel,0,0,2016,October,0,0,1,0.0,BB,PRT,Online TA,No Deposit,Transient,0.0,2,Check-Out
City Hotel,0,68,2016,October,0,4,2,0.0,BB,CN,Online TA,No Deposit,Transient,71.46,1,Check-Out
City Hotel,0,91,2016,October,1,4,2,0.0,BB,CMR,Online TA,No Deposit,Transient,109.98,0,Check-Out
City Hotel,0,2,2016,October,0,2,2,0.0,SC,ITA,Online TA,No Deposit,Transient,130.0,3,Check-Out
City Hotel,0,2,2016,October,0,2,1,0.0,BB,AGO,Direct,No Deposit,Transient,113.75,0,Check-Out
City Hotel,0,69,2016,October,0,1,1,0.0,SC,USA,Online TA,No Deposit,Transient,57.52,1,Check-Out
City Hotel,0,20,2016,October,0,3,1,0.0,BB,SWE,Direct,No Deposit,Transient,105.0,0,Check-Out
City Hotel,0,20,2016,October,0,3,1,0.0,BB,PRT,Direct,No Deposit,Transient,105.0,0,Check-Out
City Hotel,0,30,2016,October,0,1,1,0.0,BB,TUR,Online TA,No Deposit,Transient,110.88,1,Check-Out
City Hotel,0,26,2016,October,0,1,2,0.0,SC,SWE,Online TA,No Deposit,Transient,110.0,2,Check-Out
City Hotel,0,103,2016,October,0,3,1,1.0,BB,FRA,Online TA,No Deposit,Transient,123.3,0,Check-Out
City Hotel,0,39,2016,October,0,2,2,0.0,BB,CHN,Online TA,No Deposit,Transient,129.6,1,Check-Out
City Hotel,0,3,2016,October,0,3,2,0.0,BB,FRA,Direct,No Deposit,Transient,110.83,1,Check-Out
City Hotel,0,2,2016,October,0,4,2,0.0,BB,FRA,Direct,No Deposit,Transient,109.38,1,Check-Out
City Hotel,0,2,2016,October,0,4,2,0.0,BB,FRA,Direct,No Deposit,Transient,109.38,1,Check-Out
City Hotel,0,2,2016,October,0,4,2,0.0,BB,FRA,Direct,No Deposit,Transient,109.38,1,Check-Out
City Hotel,0,290,2016,October,1,4,2,0.0,BB,DEU,Online TA,No Deposit,Transient,90.95,2,Check-Out
City Hotel,0,232,2016,October,1,4,2,1.0,BB,FRA,Online TA,No Deposit,Transient,106.25,2,Check-Out
City Hotel,0,57,2016,October,0,1,2,0.0,BB,DEU,Online TA,No Deposit,Transient,116.1,2,Check-Out
City Hotel,0,37,2016,October,0,2,2,0.0,SC,JPN,Online TA,No Deposit,Transient,109.0,1,Check-Out
City Hotel,0,37,2016,October,0,2,1,0.0,SC,JPN,Online TA,No Deposit,Transient,109.0,1,Check-Out
City Hotel,0,135,2016,October,0,2,2,2.0,BB,FRA,Direct,No Deposit,Transient,138.3,2,Check-Out
City Hotel,0,22,2016,October,0,4,2,0.0,BB,DEU,Online TA,No Deposit,Transient,130.0,1,Check-Out
City Hotel,0,151,2016,October,0,4,2,0.0,BB,ROU,Online TA,No Deposit,Transient,90.9,1,Check-Out
City Hotel,0,91,2016,October,2,4,1,0.0,BB,FRA,Online TA,No Deposit,Transient,132.6,1,Check-Out
City Hotel,0,91,2016,October,2,4,3,0.0,BB,FRA,Online TA,No Deposit,Transient,113.7,1,Check-Out
City Hotel,0,197,2016,October,0,1,2,2.0,BB,GBR,Online TA,No Deposit,Transient,168.3,1,Check-Out
City Hotel,0,162,2016,October,0,4,2,0.0,BB,FRA,Online TA,No Deposit,Transient,90.9,1,Check-Out
City Hotel,0,31,2016,October,0,3,2,0.0,BB,FRA,Online TA,No Deposit,Transient,129.0,2,Check-Out
City Hotel,0,34,2016,October,0,3,2,1.0,BB,FRA,Offline TA/TO,No Deposit,Transient,100.0,0,Check-Out
City Hotel,0,84,2016,October,0,3,2,0.0,BB,BEL,Online TA,No Deposit,Transient,90.9,1,Check-Out
City Hotel,0,41,2016,October,0,3,2,0.0,BB,FRA,Online TA,No Deposit,Transient,132.67,2,Check-Out
City Hotel,0,63,2016,October,1,4,2,0.0,HB,DNK,Online TA,No Deposit,Transient,103.61,1,Check-Out
City Hotel,0,163,2016,October,0,3,3,0.0,BB,FRA,Online TA,No Deposit,Transient,123.3,2,Check-Out
City Hotel,0,163,2016,October,0,1,2,0.0,SC,CHE,Online TA,No Deposit,Transient,80.1,2,Check-Out
City Hotel,0,73,2016,October,0,1,1,0.0,BB,DEU,Offline TA/TO,No Deposit,Transient-Party,62.5,0,Check-Out
City Hotel,0,198,2016,October,2,5,2,0.0,BB,DEU,Offline TA/TO,No Deposit,Transient,80.75,0,Check-Out
City Hotel,0,0,2016,October,0,1,2,0.0,BB,BEL,Direct,No Deposit,Transient,150.0,0,Check-Out
City Hotel,0,66,2016,October,0,4,2,0.0,BB,FRA,Online TA,No Deposit,Transient,99.2,1,Check-Out
City Hotel,0,157,2016,October,2,5,2,0.0,BB,BEL,Online TA,No Deposit,Transient,102.86,2,Check-Out
City Hotel,0,67,2016,October,0,1,2,0.0,SC,CN,Online TA,No Deposit,Transient,89.1,2,Check-Out
City Hotel,0,247,2016,October,0,4,2,0.0,BB,ROU,Online TA,No Deposit,Transient,90.95,1,Check-Out
City Hotel,0,134,2016,October,2,5,2,0.0,BB,GRC,Online TA,No Deposit,Transient,116.36,1,Check-Out
City Hotel,0,247,2016,October,0,4,2,0.0,BB,ROU,Online TA,No Deposit,Transient,90.95,0,Check-Out
City Hotel,0,73,2016,October,0,1,1,0.0,BB,DEU,Offline TA/TO,No Deposit,Transient-Party,62.5,0,Check-Out
City Hotel,0,186,2016,October,0,1,2,0.0,BB,DEU,Offline TA/TO,No Deposit,Transient,68.68,0,Check-Out
City Hotel,0,76,2016,October,2,5,2,0.0,BB,DEU,Online TA,No Deposit,Transient,116.36,1,Check-Out
City Hotel,0,73,2016,October,0,1,2,0.0,BB,DEU,Offline TA/TO,No Deposit,Transient-Party,73.0,0,Check-Out
City Hotel,0,35,2016,October,0,4,2,1.0,BB,FRA,Online TA,No Deposit,Transient,149.0,2,Check-Out
City Hotel,0,32,2016,October,0,4,2,0.0,SC,CHE,Online TA,No Deposit,Transient,109.0,1,Check-Out
City Hotel,0,234,2016,October,0,4,2,0.0,BB,DEU,Online TA,No Deposit,Transient,103.7,1,Check-Out
City Hotel,0,85,2016,October,0,4,2,0.0,BB,ITA,Online TA,No Deposit,Transient,104.4,2,Check-Out
City Hotel,0,213,2016,October,2,5,2,2.0,BB,FRA,Online TA,No Deposit,Transient,175.14,1,Check-Out
City Hotel,0,1,2016,October,0,1,2,0.0,BB,PRT,Offline TA/TO,No Deposit,Transient-Party,119.0,1,Check-Out
City Hotel,0,86,2016,October,0,4,3,0.0,BB,USA,Online TA,No Deposit,Transient,123.3,1,Check-Out
City Hotel,0,3,2016,October,0,4,2,0.0,BB,PRT,Direct,No Deposit,Transient,138.0,0,Check-Out
City Hotel,0,3,2016,October,0,4,1,0.0,BB,PRT,Direct,No Deposit,Transient,133.0,0,Check-Out
City Hotel,0,4,2016,October,0,4,2,0.0,BB,DEU,Online TA,No Deposit,Transient,145.0,2,Check-Out
City Hotel,0,2,2016,October,0,2,1,0.0,SC,USA,Online TA,No Deposit,Transient,139.0,3,Check-Out
City Hotel,0,260,2016,October,2,5,2,1.0,BB,FRA,Online TA,No Deposit,Transient-Party,108.68,3,Check-Out
City Hotel,0,260,2016,October,2,5,2,1.0,BB,FRA,Online TA,No Deposit,Transient-Party,108.68,3,Check-Out
City Hotel,0,1,2016,October,0,1,2,0.0,BB,PRT,Offline TA/TO,No Deposit,Transient-Party,95.0,1,Check-Out
City Hotel,0,32,2016,October,2,5,2,0.0,BB,FRA,Direct,No Deposit,Transient,118.0,2,Check-Out
City Hotel,0,33,2016,October,2,4,2,0.0,BB,FRA,Direct,No Deposit,Transient,12.0,2,Check-Out
City Hotel,0,3,2016,October,0,2,1,0.0,BB,BEL,Aviation,No Deposit,Transient,110.0,0,Check-Out
City Hotel,0,184,2016,October,0,4,2,2.0,BB,HRV,Online TA,No Deposit,Transient,162.9,1,Check-Out
City Hotel,0,260,2016,October,2,5,2,1.0,BB,FRA,Online TA,No Deposit,Transient-Party,108.68,3,Check-Out
City Hotel,0,88,2016,October,6,16,0,0.0,SC,POL,Corporate,No Deposit,Transient-Party,0.0,1,Check-Out
City Hotel,0,32,2016,October,0,5,2,0.0,BB,FRA,Offline TA/TO,No Deposit,Transient,85.0,1,Check-Out
City Hotel,0,180,2016,October,0,2,1,0.0,SC,GBR,Online TA,No Deposit,Transient,80.1,0,Check-Out
City Hotel,0,31,2016,October,0,3,2,0.0,BB,THA,Online TA,No Deposit,Transient,129.0,2,Check-Out
City Hotel,0,31,2016,October,0,3,2,0.0,BB,THA,Online TA,No Deposit,Transient,129.0,2,Check-Out
City Hotel,0,3,2016,October,0,4,2,1.0,SC,BRA,Online TA,No Deposit,Transient,109.1,2,Check-Out
City Hotel,0,117,2016,October,0,1,3,0.0,BB,CHE,Online TA,No Deposit,Transient,123.3,0,Check-Out
City Hotel,0,55,2016,October,0,1,2,0.0,BB,CN,Online TA,No Deposit,Transient,82.47,1,Check-Out
City Hotel,0,22,2016,October,0,2,1,0.0,BB,POL,Offline TA/TO,No Deposit,Transient,90.0,0,Check-Out
City Hotel,0,12,2016,October,0,4,2,2.0,BB,GBR,Direct,No Deposit,Transient,168.0,0,Check-Out
City Hotel,0,199,2016,October,0,2,2,0.0,BB,FRA,Groups,No Deposit,Transient-Party,95.0,0,Check-Out
City Hotel,0,35,2016,October,0,3,2,0.0,SC,AUT,Online TA,No Deposit,Transient,109.0,2,Check-Out
City Hotel,0,229,2016,October,0,3,2,0.0,BB,GBR,Online TA,No Deposit,Transient,70.44,0,Check-Out
City Hotel,0,95,2016,October,0,3,2,0.0,BB,GBR,Online TA,No Deposit,Transient,104.4,1,Check-Out
City Hotel,0,229,2016,October,0,3,2,0.0,BB,GBR,Online TA,No Deposit,Transient,70.44,2,Check-Out
City Hotel,0,229,2016,October,0,3,2,0.0,BB,GBR,Online TA,No Deposit,Transient,70.44,2,Check-Out
City Hotel,0,229,2016,October,0,3,2,0.0,BB,GBR,Online TA,No Deposit,Transient,70.44,2,Check-Out
City Hotel,0,178,2016,October,0,4,2,0.0,BB,ESP,Online TA,No Deposit,Transient,90.9,2,Check-Out
City Hotel,0,32,2016,October,0,3,2,0.0,SC,GBR,Online TA,No Deposit,Transient,109.0,1,Check-Out
City Hotel,0,178,2016,October,0,4,2,0.0,BB,DEU,Online TA,No Deposit,Transient,90.9,2,Check-Out
City Hotel,0,179,2016,October,0,4,2,0.0,SC,DEU,Online TA,No Deposit,Transient,80.1,1,Check-Out
City Hotel,0,178,2016,October,0,4,2,0.0,BB,DEU,Online TA,No Deposit,Transient,90.9,2,Check-Out
City Hotel,0,180,2016,October,0,4,2,0.0,BB,DEU,Online TA,No Deposit,Transient,66.49,1,Check-Out
City Hotel,0,180,2016,October,0,4,2,0.0,BB,DEU,Online TA,No Deposit,Transient,66.49,2,Check-Out
City Hotel,0,239,2016,October,0,2,2,0.0,BB,DEU,Online TA,No Deposit,Transient,96.3,1,Check-Out
City Hotel,0,178,2016,October,0,4,2,0.0,BB,DEU,Online TA,No Deposit,Transient,90.9,2,Check-Out
City Hotel,0,7,2016,October,0,1,2,0.0,BB,PRT,Direct,No Deposit,Transient,100.0,1,Check-Out
City Hotel,0,239,2016,October,0,2,3,0.0,BB,DEU,Online TA,No Deposit,Transient-Party,128.7,1,Check-Out
City Hotel,0,37,2016,October,0,2,2,0.0,SC,JPN,Online TA,No Deposit,Transient,83.93,1,Check-Out
City Hotel,0,239,2016,October,0,2,3,0.0,BB,DEU,Online TA,No Deposit,Transient-Party,128.7,1,Check-Out
City Hotel,0,183,2016,October,0,4,3,0.0,BB,DEU,Online TA,No Deposit,Transient,123.3,2,Check-Out
City Hotel,0,239,2016,October,0,2,2,0.0,BB,DEU,Online TA,No Deposit,Transient,96.3,1,Check-Out
City Hotel,0,239,2016,October,0,2,2,0.0,BB,DEU,Online TA,No Deposit,Transient,96.3,1,Check-Out
City Hotel,0,183,2016,October,0,4,2,0.0,SC,DEU,Online TA,No Deposit,Transient,80.1,2,Check-Out
City Hotel,0,37,2016,October,0,3,1,0.0,BB,ITA,Online TA,No Deposit,Transient,119.0,1,Check-Out
City Hotel,0,36,2016,October,0,2,2,0.0,SC,ITA,Online TA,No Deposit,Transient,109.0,2,Check-Out
City Hotel,0,33,2016,October,0,5,2,0.0,BB,ESP,Online TA,No Deposit,Transient,138.0,2,Check-Out
City Hotel,0,0,2016,October,0,1,2,1.0,BB,FRA,Direct,No Deposit,Transient,239.0,1,Check-Out
City Hotel,0,28,2016,October,0,2,2,0.0,SC,ESP,Online TA,No Deposit,Transient,110.0,2,Check-Out
