Unnamed: 0,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
11402,834,28,Very nice,"I'm 5'5 and curvy body shape, bought size 6 because i want it to be a bit loose, turns out i could go with size 4 too, beautiful detail, and amazing fabric. this come with a crop tank top to go inside the lace blouse.",5,1,0,General Petite,Tops,Blouses
15986,1056,46,My favorite pants i have ever bought from retailer,"These pants are a life saver. i love to travel with them and have washed them in a hotel sink, rolled in a towel, and hung dry with good results. picro does not usually fit me well, these pants are the exception. i'm 5'6 and if i uncuff them they can be worn as regular length. great for a baseball game!
i will panic if retailer ever changes or discontinues them!!!!",5,1,7,General Petite,Bottoms,Pants
12522,1059,25,Adorable on!!!,This is so cute with a shirt or tee under neath. the look is better with a shirt underneath. very adorable for many occassions. i ordered the petite sizing b/c i like my pants more cropped.,5,1,3,General,Bottoms,Pants
11268,829,33,Tent,"This item is huge. i'm normally a medium, sized down to a small, still massive. couldn't go too much smaller because the buttons would pull at the chest. but the sleeves are very wide, as is the waist. way too much fabric. i had high hopes for this one but it just doesn't work. for reference i love billowy and flowy tops, but this was a tent.",2,0,0,General,Tops,Blouses
2145,872,30,Great every day long-sleeved tee,"I absolutely love this tee! i normally don't buy two of the same thing, but i bought it in both black and mauve during a december sale. i ordered a size small, and it fits tts. it can be worn with leggings or skinny jeans/cords. i love pairing it with skinny jeans and boots best. it's very slimming and so soft.",5,1,0,General Petite,Tops,Knits
9169,862,34,Softer than i imagined,Bought this on a whim and am so glad! this is made of the softest fabric and the loose flowing nature of the tank make it perfect over a bathing suit.,5,1,0,General,Tops,Knits
20400,1095,55,,"This dress is very versatile. it is comfortable and very flattering. the armholes were not too big. you do need to wear a bra that crosses in the back if you do not want the straps to show. i purchased the red/pink color and it is very vibrant and not see through at all. the length is great as it is above the knee by a few inches, it accentuates the best part of the leg. it also can be dressed up with heels and jewelry or more casual with flatter shoes. it is a classic style, not trendy so it wi",5,1,4,General,Dresses,Dresses
21026,829,24,"Flowwy, comfortable, feminine","I love this tank! its something you can dress up with a skirt, or wear over jeans. i like loose fitting tops, although i have a slender frame. this is also so comfortable. i went with a size medium, and it fits perfect.",5,1,0,General,Tops,Blouses
1049,949,52,Love this sweater,This sweater is perfect for transitioning into fall as it is not too heavy. it's flattering and looks great with jeans.,5,1,0,General,Tops,Sweaters
12499,1035,36,Love these!,"Love these jeans, comfortable fit and material is soft.. fit true to size and have a good rise.",5,1,1,General Petite,Bottoms,Jeans
1672,1059,51,Another winner,Can't go wrong with these new charlie's by cartonnier. they fit amazingly. the fabric is a textured cotton but doesn't seem to wrinkle. just shook them out of the bag yesterday. the fabric description says cotton and spandex so they have some give (just a little) but are not going to stretch out after wearing for an hour. paired it with all sorts of different tops. side zip is slimming. lined pockets. substantial fabric. nothing bad to say. if you haven't tried a pair of charlies you should. you,5,1,5,General,Bottoms,Pants
15301,1078,30,Love this dress!,"I'm 5 feet tall, so dresses are hard to find for me. but, the petite sizes fit accurately. i'm very pleased with the dress!!!",5,1,2,General,Dresses,Dresses
14772,860,63,,,1,0,0,General Petite,Tops,Knits
10338,619,33,Comically bad,"These looked really interesting online and with the multicolor stripes i thought it would pair nicely with many tops. 

the fabric is nice and sturdy. the colors are more vibrant than online. 

the design however is terrible. when i put them on i double checked to make sure they weren't on backwards- the back is flat as a board but the front has these poofy pockets. the poor fit with the bright stripes gives a ""1920s circus diaper"" look which is not good. 

they're also really tight compar",2,0,0,General,Bottoms,Shorts
20468,1059,50,Very unflattering!,"Given that i am petite with thighs (take a size 6p or 28p) these were not for me! the run small, are really tight from the thigh up, run longer that a petite should and are fairly thin. on top of that the zipper and hook in the back are really inconvenient. i was looking for something i could wear to work, and these were not the right style for that. plus they seemed cheaply made, like they wouldn't stand the test of time. i imagine if you are tall and skinny like the model, they would look good",2,0,1,General,Bottoms,Pants
2659,859,57,Great top!,"The photo does not do this top justice. if you pull the tie a bit, it shapes the blouse a bit. i have a few work tops from retailer that i treasure -- they look good, wear well, wash easily and drip-dry perfectly. this top fits the bill too. and it goes with navy, black or even wine-colored pants. grab one!",5,1,2,General Petite,Tops,Knits
4767,1080,22,Beautiful classic dress!,"I can't get enough of this dress! this dress is everything. from the flattering fit, to the colors and pattern, to the design, and to the quality.. this dress really has it all. this is worth every penny and in my opinion, a great price for a versatile, high quality dress. the material is that super comfy, stretchy material which is perfect for everyday! it is a no brainer and easy to throw on. also, the neckline is flattering and sexy without showing ""anything""! definitely can wear a normal bra",5,1,0,General,Dresses,Dresses
15900,1076,30,More of a cover up,This  is more of a cover up than something you would wear out .,2,0,1,General,Dresses,Dresses
20791,1022,50,Ag farrah,Usually wear stevie jeans from ag but wanted to try something different. now i love farrah!,5,1,0,General,Bottoms,Jeans
20542,1053,38,Live in these,I could live in these. they are so comfy. i typically wear a 6 and got the medium. they are a little roomy. probably could have gotten a small..but i like them kinda loose and baggy. i will probably purchase another color!,5,1,2,General Petite,Bottoms,Pants
10208,927,46,Really lovely sweater coat,"I love the patterns and the colors! easy to dress up or down.  i ordered a small and just ordered a can to compare them. the cut is great as the sides still meet even though there's no closure. it's a good weight for this weather and winter! i live in sweater coats where i am and this is a great addition.
it's a little itchy, that's the only flaw.",5,1,1,General,Tops,Sweaters
1237,850,37,Cute,"I'm small (4'11, 98 pounds and 34a) so the regular xs looks like a baby doll dress on me.  i just wear the tunic with a tank top underneath (or i can wear the tunic by itself) and leggings plus a pair of boots.  the top part is slightly baggy so if you want tight fitting, is size down to xxs.  i got the yellow flower and white + grey one and plan to get the navy one soon.  the quality is good and you can machine wash it with cold water.  i plan to use a tide sweater garment bag to wash it (i put",5,1,3,General Petite,Tops,Blouses
3085,872,37,Adorable,"Love this top the crossover design is so cute. i ordered by normal xs (5'5"" 110 lbs) and was worried it wouldn't fit right in the chest (34 d) but it does and even though it's cut on the lower side it's made so there is no gap in the shirt when you bend over. has a little elastic in there to keep everything together. perfect length and nice thicker material got the navy and red stripe and with white jeans is so cute!",5,1,0,General,Tops,Knits
1155,1060,58,"Lovely, comfortable and versatile","I tried this jumpsuit on in the store and loved it but decided to wait on purchasing it. after it went on sale i jumped on it because i new i would regret not buying it. 

i am tall but most of my height is from my long legs, not in my torso. i seldom find jumpsuits that fit my frame but his one fits perfectly. the fabric is very ""flowey"" and does not wrinkle. the overall design of this jumpsuit is slightly but not overly baggy. the pattern and pleating make it a perfect item for spring and su",5,1,0,General Petite,Bottoms,Pants
10989,1092,53,,I love this dress. the colors are eye catching. if flows nicely.,5,1,0,General Petite,Dresses,Dresses
9567,1095,36,So disappointed in retailer's descriptions lately...,"And this one proved to be no different. the short end of it; this dress is pretty much super thick, heavy linen with a rope like collar (the supposed embroidery you see), and there is no lining, but completely unnecessary pockets. i'm typically a 2 or 4 depending on the designer (5'7 & a super fit 135 lbs) and knew enough to order an xs in this, however it still fit like a potato sack. even upon taking it out of the plastic bag, i knew it was going back. between the unrealistic pictures and lack",2,0,6,General Petite,Dresses,Dresses
3767,1086,40,,"I loved this purchase. the dress is beautiful. it?s classy, very feminine and rich-looking. the colors and fabric are exactly as shown on a picture. it is tailored and non-stretch, so size has to be right. i am between 6 and 8 and my size m dress fits well. had to spend time shopping for a belt as the dress definitely needs one. gorgeous dress!",5,1,5,General Petite,Dresses,Dresses
3450,1056,28,Love these pants,"Ordered the grey colored capris & they fit great. i am 5'5 110lbs and the size 25 fits me comfortably. i've recently been making a transition into more comfortable, looser style pants instead of skin tight jeans. these are great. still figure flattering, but comfortable and well made. the detail on the button section is lovely also.",5,1,0,General Petite,Bottoms,Pants
12448,823,58,Stunning perfection,"Absolutely stunning. the color, the pattern, the quality. i love everything about this top.",5,1,0,General Petite,Tops,Blouses
21808,1087,21,Super comfy dress,"I love this dress! it's super comfortable and can easily be dressed down with a jean jacket and some sandals, or dressed up with leather and a good pair of heels. the fit is spot on and very slimming, and i like that the length isn't too short as well.",5,1,0,General,Dresses,Dresses
11042,1093,46,Gorgeous dress - but a little heavy for a hot day,"Ordered this online in a petite 4. (i'm 5'3""/130#). fits very nicely but for the amount of fabric this dress has (3 layers total), i think a 2p will be a better choice and not look as full, maybe a little more fitted, which will be more attractive at the top on me.

however, the detailing on the dress is really beautiful and high quality. the dress has quite a bit of weight to it with the top swingy layer, a tulle like layer for shape and then the sheath like slip. the colors are all very dark",5,1,4,General,Dresses,Dresses
921,1066,43,Better than in the photo,"Don't pay attention to the less-than-flattering photo. these jeans are super cute and very flattering. they are actually long, not ankle length as the photo implies. high waisted with a 70s bell bottom vibe. nice light denim for year round wear. they fit like a dream.",5,1,0,General,Bottoms,Pants
21319,1068,31,,I am so glad i ended up with these pants. wasn't ready to pay full price but ordered them immediately on sale & realized they were definitely worth every penny of full price. they are so soft & have so much detail. these pants are just gorgeous. i'm 32 and can't wait to wear these to cabo!! they may run a little large.,5,1,3,General,Bottoms,Pants
21501,1060,39,Love,"I just received this. it is adorable! well made with attention to detail. the cotton is soft and it hugs the body well in the right places. the pattern is actually sewn into the cotton. very cool. it has a sophisticated, elegant and urban vibe to it. this one is a winner.",5,1,4,General,Bottoms,Pants
16443,1050,77,Soft amd comfortable--and very stylish,"I have shirts and dresses from this brand, and they are great. i was happy to finally see a pair of pants! these are just as soft and well made as the other items. i would recommend you try them on. there is only a slight variation from one size to the next, so it will depend on what look you are going for. they are cropped at the calf, but can be ""pulled up"" for a more dressier look. i cannot say enough about the material. it is so soft and comfortable. they do wonders for your behind- i think",5,1,2,General,Bottoms,Pants
13556,1094,29,Great dress,"This dress is gorgeous in person. it is so much softer than it appears the photo and the fabric moves well. what you can't see from the picture is that the bodice sort of overhangs the skirt by an inch or so which is really nice for accentuating a small waist and separates the top from the bottom in a cool way. 

i am 5'6"" 135 lbs and curvy. 36-26-39 for reference. i ordered the 4 and it is loose although still flattering thanks to the forgiving cut. wish i had gotten a 2 but now they are sold",5,1,1,General Petite,Dresses,Dresses
5500,1111,38,Love this dress!,I am simply mad about this dress. i am smaller on top with larger hips. my bust is a mellow b but i could see this working on a or c cups also. this dress is extremely flattering for my body type and the bodice fits like it was made for me. it fits fine without a bra and just perfectly with a semi padded strapless. i got this dress to wear to a summer wedding. the texture and color are beautiful and i will pair with simple jewelry and nude heels. it's a great find and excellent quality. definite,5,1,1,General Petite,Dresses,Dresses
5446,939,31,"Warm, soft and lightweight","I loved this jacket! it's exactly what i was looking for. i set out to find a lightweight sweater or jacket that would keep me warm and also versatile enough to wear with different outfits. this definitely fit the bill! in addition, it's really soft and not at all itchy, which was a concern i had since it was wool and i ordered it online. i have received a bunch of compliments! i definitely recommend it!",5,1,1,General,Tops,Sweaters
2303,1028,52,Wonderful velvet black jeans!,Great pants! i love the style and fit! would highly recommend!,5,1,2,General,Bottoms,Jeans
664,1059,58,Cute slim pants,"I saw these in an email and immediately went to the web to look at them. they fit well and have nice slim look. the bottom of the legs seems to fit a little slimmer on me than in the picture, but they aren't too tight.",5,1,6,General,Bottoms,Pants
15254,1060,36,Love these pants!,These are a great versatile pair of black pants. they look chic without trying too hard and they work well dressed up or down. they do run a bit big as others have said. i generally wear a 16 and thats what i got in these but they're definitely big and bag out by the end of the day.,5,1,1,General,Bottoms,Pants
20652,949,71,So cute and stylish!!,"Was in my local retailer today and just had to try this on! it appeared to be a structured jacket, but it is actually a sweater-jacket! gives a very ""chanel"" vibe and looks so chic. i plan on wearing it with just about everything. i would probably wear it open most times, but i love the closure with the button detail. i am large busted, but petite, 119 lbs., 5'2"", and this was way more flattering on me than most jackets. normally, the sleeves are too long, but these were just right! i am sure i wi",5,1,1,General,Tops,Sweaters
3251,787,35,Soft and cozy,These pants are very soft and comfortable.  great for lounging around the house and for sleeping.,5,1,0,Initmates,Intimate,Sleep
18667,835,46,Love the art deco detail on this versatile top!,Can't wait to wear this out for the holidays! very comfortable and versatile - looks great with the vegan leather moto pilcro pants or any black skinny jeans for a more dressed up look -- i was originally going to pair with dark gray pilcro but the black moto with black heels looked really great in the store dressing room. beading is gorgeous and well done. velvet trim makes it luxe in my opinion. love that you don't need to pile on anything else to look polished -- top speaks volumes in and of,5,1,6,General,Tops,Blouses
22052,850,51,Perfect summer blouse,"Perfect! very pretty and flattering without being too fussy. helps to hide my tummy and very well made. that said i have fairly wide shoulders and a larger ribcage so i had to size up considerably. usually a 4 or a 6 and i needed a 10 to be comfortable. the 8 went on but the fabric has no give so i sized up. i am never a 10 but that's what worked in this blouse. surprisingly it still looked nice and tailored. definately runs on the smaller side.

lovely. worth the full price in my opinion.",5,1,1,General,Tops,Blouses
10466,1078,53,,"Beautiful, feminine, flowy dress. love the brass button detail at neckline and around waist-gives the otherwise delicate dress a pop of ""edge"". had to detach the slip to get it on, but glad it is included with the dress. i purchased the small and fits like a glove (5'8"", 135lbs, 34d). can't wait to wear it!!",5,1,1,General,Dresses,Dresses
7046,1094,25,Great dress,"Very cute, and well made. fits true to size.",5,1,1,General,Dresses,Dresses
21261,936,48,Gorgeous!!!!,"I love this sweater jacket! found it on the sale rack in a medium and fits like a medium would fit from my adored retailer! i am 5,4' inches and 34dd chest and curvy 145 lbs. the knitted detailed collar is a show stopper and what makes this item look like an an old school retailer item. the color is really not orange but more of a vintage rose with hints of rust and soft shades of pink. i love this color and i think it would look beautiful on many skin tones. i paired it with a pink blouse from anth",5,1,1,General,Tops,Sweaters
20890,1110,44,Work of art,"Wow, wow, wow! this is so retailer! the dress is more breathtaking in person, it is a beautiful work of art from top to bottom. the fabric is super soft and flows perfectly. the lining is super soft as well, and it doesn't fall all the way down to the hem so that the burnout detail would show through on the bottom. i don't like spaghetti straps but the straps are very sturdy and high quality, very comfortable. fyi, the color is much richer (a shade darker) in person, like an eggplant color. i orde",5,1,24,General,Dresses,Dresses
17172,1117,51,Perfect accent piece,Love this piece. it is warm and attractive and will set any outfit off from a dress to jeans and a t-shirt. i look forward to wearing it often.,5,1,0,General,Jackets,Outerwear
16115,1083,37,Another byron lars beautiful dress,The dress is a great buy especially since it was on sale. it fits like his other dresses flattering as i don't have a big bust and have a bit of extra skin from pregnancies but with this dress i feel amazing. get a ton of compliments when i wear it!,5,1,0,General,Dresses,Dresses
16719,1096,27,Absolutely stunning--if you get the right size,"This is the most intricate, delicate, beautiful dress i have seen in a long time! the pale blue, coppery brown, and dark purple tones are so complimentary of fair skin, dark hair, and light eyes. unfortunately my normal size was far too snug, especially on my hips, and this is now sold out. the fabric has no give, so i would say with any curves, size up if you can find this beauty. i'm heartbroken to be returning it!",5,1,0,General,Dresses,Dresses
19868,864,57,Love love love ??,"Love this top. tried it on in the store and had to have it. did not find it too sheer and could wear my regular bra with it, as the shoulders fit where the straps are. got tons of compliments on it. would have bought in more colors if offered i loved it that much. the perfect bohemian hippie chic top, if there is such a style!",5,1,0,General,Tops,Knits
16460,935,47,Beautiful camel color,"Love this top! tried it on in store...so glad i did since it runs large and i had to size down to a medium. the color is a beautiful camel and the material is soft...very grateful the fabric content did not contain dreaded wool, lol! therefore leaving it soft and comfortable to wear...the price tag was a bit much considering it is only a sweater vest but with retailer price equals quality so i don't mind spending the extra $!",5,1,1,General,Tops,Sweaters
17207,1077,46,Comfy,"The fabric is very comfortable and soft.
love it - great fit.(tts)
would recommend",5,1,0,General Petite,Dresses,Dresses
736,937,34,Perfect for cool summer evenings,"I found this sweater to fit me just as pictured. i am 5'8'', 128lbs and ordered a small. it hits length wise the same as pictured and is just as flowy with a lot of fabric. super cute with a grey top, white skinnys and brown leather sandals. love it!",5,1,4,General,Tops,Sweaters
12213,301,33,Amazing swimsuit,"I bought this on a whim.  i have a difficult time finding a great fitting suit, especially online!  

this suit is structured so well.  the material will seemingly last way longer than most of my other suits that are priced much higher.  the material i feel holds in my stomach. i have a large bust and it is comfortably supported in this.   

the design is so cute and i love the way the way crisscrossed.  it makes a one piece feel less like a one piece.",5,1,1,Initmates,Intimate,Swim
2164,867,53,Confortable - simple,"This top is so soft and comfortable. i bought it on sale, so would i have paid $60 for it . . . . not sure. fits true to size, what can i say its a simple top, well made and so soft.",5,1,0,General Petite,Tops,Knits
9435,1022,39,Super flattering and comfortable,"I love these pants! they are slimming, can be easily dressed up or down, and they are super soft and comfortable.",5,1,0,General,Bottoms,Jeans
19105,997,53,The skirt has a pretty stained glass look,"Pretty cut out design. it is a great length for work but it is also unique enough to get compliments. the skirt seems true to size but the waist does not have a lot of ""give."" in this regard it may seem a little small.",5,1,0,General Petite,Bottoms,Skirts
9611,862,31,Boxy,"I love the color block concept but this top was way too boxy. the shirt was pretty much square. and the top was super itchy, too. looks so cute online but no-go in person.",1,0,1,General Petite,Tops,Knits
13936,1098,34,Beautiful!,"Love the colors!! i'm 5'2"" and the regular goes down to my ankles like a petite dress would normally. if you get petite, it would be as high as it is on the model. the material is comfortable and i can see this as a pretty versatile piece.",5,1,0,General,Dresses,Dresses
8047,1078,23,Pretty in pink,"I love this dress. i am usually a size 4, but ordered this in size 0 and it fits perfect! great for any season, and can dress up or dress down. the pink is the perfect shade - i feel like i'm elle woods!",5,1,0,General Petite,Dresses,Dresses
2881,829,62,Pretty blouse,I debated between the xs and the small..and ended up with the small because it's 100% cotton i probably couldn't probably gotten the xs one. we will see if it shrinks. i hope it does a little. i do wish the retailer sizing was a little more consistent because sometimes the xs is fine.,5,1,3,General Petite,Tops,Blouses
23010,1125,51,Gorgeous coat,"This coat is simply beautiful. i love the slits on the sides, it makes it unique and sexy. i would suggest that you go up a size so the silhouette is not disturbed by any pulling or tugging. i'm so happy with my purchase!",5,1,0,General Petite,Jackets,Outerwear
8339,1098,42,,,5,1,0,General,Dresses,Dresses
19793,1096,56,Bhanuni is sloppy with its construction,"I had fallen in love with the coral dress that was somewhat like this one and came out a few months ago. but the problem i'm having with this one is the same problem i had with the coral one. they are all flawed in their construction! i had eventually tried 3 size 16s in the coral because each one was flawed. on one, one side hung longer than the other, and on all 3, the top design did not line up with the bottom design. this blue one is the same way! the top design does not line up with the bot",2,0,3,General,Dresses,Dresses
4946,927,42,Pricey but nice,"I like the top without the fake fur collar. when the collar is removed the neckline's shape is really nice. the collar seems cheap. i thought the sweater ran true to size. i'm 5'7"" 115 lbs. a small was a good fit although higher armholes would have made the whole thing fit better through the rib cage. it was loose there, but necessary looseness for layering anything underneath.",5,1,0,General,Tops,Sweaters
18630,975,48,The horror,"This vest looked so cute online but it's a disaster. the quilting is so bulky that the drawstring doesn't work properly and it just hangs. itlooks like something out of a costume closet that could be used for a peasant farmhand or a zombie movie. seriously, it's bad.",1,0,15,General,Jackets,Jackets
12138,865,37,Runs big,Pretty design and good quality but the medium was very balloony at the bottom. fit my chest alright (34c) but flared out way too much at the bottom.,2,0,0,General,Tops,Knits
14268,965,34,Perfect for work,"I ordered this blazer so i could look more put-together for work, but still feel comfortable. it checks both of those boxes, (it's almost like a sweatshirt material with more structure) and has a great cut/style. my only word of caution is that i thought this jacket was white with blue stripes, but the white part is actually a light heathered gray. i think i would have preferred white, but i still like it enough to keep. got my normal size small, which fit great.",5,1,7,General,Jackets,Jackets
3297,984,25,My new favorite jacket,"I would have never purchased this jacket based on the photo displayed here. it looks like something my grandma would wear. in person, however, this jacket is so versatile. the fabric moves with your body,and the ties at the bottom in the back and inside at the waist can be cinched to give it the look you want. i purchased this to wear with the weekend widelegs (which i also adore), and it's absolutely perfect. color goes with everything. i'll wear it with boyfriend jeans in the fall, too. great",5,1,0,General,Jackets,Jackets
17379,869,34,Perfect,"I love how soft, and substantial the fabric is. the fabric has a nice weight and drapes beautifully. the ruffle detail is very flattering. i have broad shoulders and this top looks great.",5,1,3,General,Tops,Knits
22913,1107,58,Great dress!,I wanted to love this dress but sadly returned it.  i think it would be more appropriate for someone younger.  it runs very large but its not clingy so forgiving of anyone with chunkiness (such as myself).  i guess i just thought the blue was a little too unexciting (for me).,5,1,0,General Petite,Dresses,Dresses
3777,861,58,Disappointed purchase,Material is too thin and quality is poor,1,0,1,General,Tops,Knits
14931,867,28,Incredibly flattering,"This top is gorgeous and flattering for spring. the fit is beautiful. one thing - i find that the seam that goes across the stomach does chafe a little bit. however, with a light tank underneath this is no issue at all and the top is well worth it.",5,1,1,General Petite,Tops,Knits
4666,1048,27,Flattering + chic + comfortable,"First of all, this is so much prettier in person. if i were looking online, i would have scrolled right by this beauty. i am usually a medium or small in retailer tops and dresses. in jeans, i am a size 8 or 10 but i always have to get the waist taken in (little waist, big thigh problem). this piece was tricky for me but i ended up with a medium because the legs are so roomy. also, there are little ties on the sides to pull in the waist more if necessary. the scarf can also be tied behind the neck",5,1,0,General Petite,Bottoms,Pants
13394,1072,61,Huge for petite,"When i ordered this online, i should have paid more attention to the picture. the dress comes to the knees of the 5'10"" model. i was swimming in small petite size. i checked the label and wondered whether i received the wrong size. nope, it was ps. either the dress was mislabeled, or this is cut huge. returning. too bad because the shape and color are cute.",1,0,0,General,Dresses,Dresses
916,861,66,Sporty and chic,"This top will be perfect for autumn and even winter down in the southeast. i purchased the ""red"" and hoped that it was more of a rust color-lucked in! the material is very soft and more on the thinner side for layering-which is alway a plus. i have spare tires in my belly area and this does not grab aholed of them,in fact the stripes do the work and disguise! and the lace up nautical feel brings the attention to my money maker! you won't be disappointed",5,1,1,General,Tops,Knits
16931,993,42,Knit skirts are the best,"And this one has a heavenly feel to it. i know it's not 100% cashmere, but it's soft and cozy. i love the understated colors and plan to wear it with a neutral/creme sweater. perfect to take from fall into winter.",5,1,4,General,Bottoms,Skirts
10370,1072,25,,"I'm not normally one to spend $89.99 on a dress from retailer, but when this dress arrived in the mail it was a no-brainer that i would keep it. it hangs beautifully on your body and the fabric is extremely comfortable the tie at the waist is really flattering and the neckline adds a little bit of fun. i imagine it can go from season to season pretty easily: springtime with a cardigan and flats --> summer with wedges --> fall with tights and boots. i love pieces that can serve different purposes a",5,1,1,General,Dresses,Dresses
13657,1078,43,Lovely summer dress,"I fell in love with this dress when i saw it. i love the colors and pattern. i've just been on the fence whether it complements my hippy frame. i'm a size 8/10 right now. i do like it with or without the tie for different effects. one concern is that the website says hand wash and the tag on the seam says dry clean only. i usually don't buy dry clean clothes, but might make an exception for this one.",5,1,1,General,Dresses,Dresses
15546,867,68,Not flattering on me,"This top is very soft and well made. for my short and curvy figure, it is very unflattering. i considered altering it, but there is no way to do it. it gapes in the front and if you have a waist at all, it won't show because this top is boxy and full in that area. if you are tall and slim, it might be perfect, so give it a try.",1,0,1,General Petite,Tops,Knits
12988,942,42,"Lovely, flattering, thick sweater","I love this sweater. i found it in the sale section a few weeks ago but wasn't sure if it would be too bulky. it had a dark smudge on the collar left from someone or something. i thought maybe it had been left behind by others for that reason because the quality was so nice. thankfully, i washed it and the smudge came out. 


i live in houston, tx and don't need to wear wool or cashmere sweaters for warmth. this is mostly cotton. it is well made. the sleeves were longer on me than the model,",5,1,0,General Petite,Tops,Sweaters
8067,1078,32,Perfect postpartum dress!,"I bought this dress for a couple fall weddings to hide my postpartum belly. it was only available in a size 8 -- which is my typical size. i was nervous based on the reviews it would still be too big, but it fits perfectly. i am 5'10"", so i assume my frame can handle the drappiness well!",5,1,0,General Petite,Dresses,Dresses
11536,949,35,The bold and the beautiful,"I love this sweater! it's vivid, soft and high quality. it's a little shorter than i'd normally go for, but it will look great with a mid to high rise jean. it runs true to size and meant to be roomy. the red is very vibrant.",5,1,1,General,Tops,Sweaters
3118,906,35,"Love, love, love",This has quickly become my go-to cardigan! it's light which will make it great for the spring and summer nights. i got it in the rose... and loved it so much i bought the olive too. bought a small- fits perfectly! arm length is great too.,5,1,0,General Petite,Tops,Fine gauge
8089,936,66,Gorgeous sweater,"I saw this sweater online and i fell in love with it! i was hoping to wear it for christmas. it arrived on time and it was such an amazing color. there is a touch of orange to the red color. it has a buttoned collar, and i like wearing it with one button open. it has to be one of the softest, most comfy sweaters i've ever worn. i wore it with skinny jeans and boots. it would be fine with leggings, too. the style and quality is superb, as always. i'm very pleased with this purchase!",5,1,0,General,Tops,Sweaters
18079,834,39,,I love this top and the relaxed fit. can be dressed up or down. i bought the bird print and liked it so much i purchased the umbrella print. now i'm contemplating getting the mixed dot! easy to just throw on with anything and the mix of colors keeps it versatile too!,5,1,0,General,Tops,Blouses
6822,862,46,"Very soft material, color is different in person","I ordered a size xl. it's flowy so it could be running larger but since the fit in the shoulders/neck/sleeves matches the model, i think it's true-to-size for the design. it is so comfortable. i love the softness of the material. the problem for me is the color. on my monitor, it looks like a light ivory or white. but, the embroidered lace bib portion is a darker ivory shade that doesn't work for my complexion so i'll be returning mine. everything is well-made though, especially the vintage-styl",5,1,5,General Petite,Tops,Knits
15695,895,49,Love it!,This is a beautiful light weight sweater. great for the texas weather. the red is a great color for the holidays too.,5,1,0,General Petite,Tops,Fine gauge
3905,1099,38,Ok curvy peeps! ;),So i notice most ladies on retailer love to say how tiny they are. so some of us that are busty and have a hip--this is nice. i actually could've done a medium but the large was the only one and on sale. it's meant to be loose! it's kind to ladies that aren't all size 2 :),5,1,0,General,Dresses,Dresses
17541,1086,38,,"This is my new favorite dress! it's super soft, comfortable, and flattering! i have worn it twice and each time have received multiple compliments. i love, love, love it!",5,1,0,General,Dresses,Dresses
20393,862,30,Length is far too short,"I ordered an xxs and it is extremely short in length. another customer had a similar review, but i still took a chance that it would fit well. the sides of the shirt have slits, and because the shirt is too short, it shows the skin on my hips. the rest of the shirt fit fairly well, but i'll still need to return this top.",2,0,0,General Petite,Tops,Knits
13020,692,39,,"Perfect. easy , effortlessly beautiful design and just my favorite pajama ever. i'm not my ideal weight right now and these make me feel attractive again.love!",5,1,1,Initmates,Intimate,Sleep
12051,1092,53,Sweet and pretty,"I found this to be a very feminine and flattering dress. it is prettier in person. i have the ivory and black print. i agree that it takes a bit of effort to get the slip positioned properly. i might wear a different slip, however i was able to get the slip to stay in place. the print and fabric are a nice quality. i typically wear an xxsp or a 0p. i bought this in the 0 regular because i like my dresses a little bit longer. i think it runs just a little bit small.",5,1,4,General,Dresses,Dresses
9735,1003,52,Cute skirt for next summer,Fits well. true to size. love the kelly green color and found a blouse to match. the see-through part gives it some oomph and a little extra sexiness without being inappropriate for work. only downside is the beige color--kind of a funky bandaid-colored beige. but the blue and the green balance it out.,5,1,0,General,Bottoms,Skirts
17115,828,25,Favorite top!,"This is my favorite top! it is gorgeous, soft, & oh so comfortable. it's not too tight & works with leggings, jeans, or as an over-shirt. love it!",5,1,3,General,Tops,Blouses
16366,872,46,,"I don't usually go for the ""tenty"" cut in a blouse, but this one has such pretty detail and with a little cardy, looks great! love the black and white detail and embroidery.",5,1,4,General,Tops,Knits
15989,1056,57,Only buy if you like baggy!,My husband never has anything negative to say about my clothes until i wore these pants! they are not flattering and kept stretching out until i could pull them off without unzipping them! baggy in the behind and sloppy looking. they are going back asap!,1,0,3,General,Bottoms,Pants
23448,1104,39,Soft and warm,"I like the contrast of the skirt with the bodice, the length of the sleeves, adn the subtle cut out at the neck. the cut is very flattering, adn i am glad the daker color is at the top, hte bottome color would wash me out. i tried on the regular size nad i would not get a peitte in this as the size was the perfect length for me. petite would be too short for my liking. (regular hit just above the knee)",5,1,7,General Petite,Dresses,Dresses
14685,1070,49,Structured leggings,"These are the best leggings i've ever worn. because they are structured and substantial, they are less casual than ordinary leggings. i bought them for a trip to paris, and i wore them many times. they're sleek, stylish, comfortable, and they go with everything!",5,1,0,General Petite,Bottoms,Pants
7584,639,47,,"Luv this top/dress/coverup..runs a lil big...i sized down for a more fitted look to pair it with cropped skinny jeans! fabric is nice, comfortable and light!",5,1,7,General Petite,Intimate,Lounge
