,children,days_employed,dob_years,education,family_status,gender,income_type,debt,total_income
16494,1,1910.899684510182,42,secondary_education,married,f,employee,0,8505.835
16495,1,2393.978447954991,38,secondary_education,civil_partnership,m,employee,0,26245.737
16496,0,1930.492446048558,62,secondary_education,married,m,retiree,0,10883.785
16497,2,3015.912767264437,42,bachelor's_degree,married,f,civil_servant,0,10633.518999999998
16498,2,708.1442600813202,33,secondary_education,married,f,employee,0,18474.173
16499,0,731.9990153647083,23,some_college,civil_partnership,f,employee,0,26542.747000000007
16500,1,1481.834448447635,44,secondary_education,civil_partnership,m,employee,1,22445.389
16501,2,853.6232685883874,31,secondary_education,unmarried,f,employee,1,25024.051
16502,0,7342.454034704065,42,secondary_education,married,f,business,0,7737.235
16503,1,2429.870465178733,35,bachelor's_degree,married,f,employee,0,26165.421
16504,0,7637.418367197181,45,secondary_education,civil_partnership,f,civil_servant,0,36638.755
16505,0,1645.3319631892248,30,secondary_education,married,f,business,0,23439.908
16506,1,1805.370286272514,30,secondary_education,married,f,employee,0,20390.186
16507,1,4633.91338720142,58,secondary_education,divorced,m,employee,0,11687.997
16508,0,1605.0696503579034,64,secondary_education,civil_partnership,m,retiree,0,21642.797
16509,0,1605.0696503579034,58,secondary_education,civil_partnership,f,retiree,0,39775.113
16510,0,1210.9214209635709,34,secondary_education,unmarried,f,employee,0,16924.071
16511,0,504.72431829238,23,bachelor's_degree,married,f,employee,1,24667.94100000001
16512,0,2922.444003883576,42,bachelor's_degree,civil_partnership,f,employee,0,26916.18
16513,0,2535.790416790084,51,secondary_education,civil_partnership,f,employee,0,35260.288
16514,1,1874.3508040705512,32,secondary_education,married,f,business,0,14685.649
16515,1,2235.65274795926,39,secondary_education,married,m,employee,0,30043.555
16516,1,247.7155507994825,38,secondary_education,married,f,business,0,10216.424
16517,0,2974.2781487234806,37,bachelor's_degree,married,m,business,0,31177.938
16518,2,4405.011060080624,47,bachelor's_degree,married,m,business,0,65469.563
16519,1,1648.0860541202542,28,secondary_education,married,m,business,0,22673.422
16520,2,5831.3534226154725,41,bachelor's_degree,civil_partnership,f,employee,0,19708.546
16521,0,144.36423656998815,43,bachelor's_degree,civil_partnership,f,business,0,10540.017
16522,0,9244.950454832917,56,secondary_education,married,f,business,0,47635.55
16523,0,1352.6102960921048,58,secondary_education,married,m,business,0,28948.459
16524,0,1682.08343808475,57,primary_education,married,f,retiree,0,21486.57
16525,1,1663.8618692103164,58,secondary_education,married,m,employee,0,32902.175
16526,0,951.7712217630252,42,some_college,married,f,employee,1,15661.942
16527,3,2070.5362509305805,41,secondary_education,civil_partnership,m,employee,0,37280.976
16528,1,4716.100160964583,28,bachelor's_degree,unmarried,f,employee,0,17066.276
16529,0,1930.492446048558,69,secondary_education,married,f,retiree,0,16807.462
16530,0,4389.959669206087,49,secondary_education,civil_partnership,f,employee,0,23219.375
16531,0,614.7373830571038,25,bachelor's_degree,married,m,employee,0,13046.297
16532,1,4460.945894486236,42,secondary_education,married,f,employee,1,12704.432
16533,2,4504.539719524756,40,bachelor's_degree,civil_partnership,m,civil_servant,0,136538.84900000002
16534,1,1500.4733945317691,36,secondary_education,divorced,f,employee,0,10948.109
16535,0,786.9756651448439,29,secondary_education,civil_partnership,f,business,0,88961.881
16536,1,364.9644443383941,36,bachelor's_degree,married,f,employee,0,19233.984
16537,0,1930.492446048558,33,secondary_education,married,m,employee,0,21529.434999999998
16538,0,1051.2727417269991,28,secondary_education,married,m,employee,0,10199.035
16539,0,1742.1031495321506,39,bachelor's_degree,divorced,m,employee,0,83689.993
16540,1,415.40709355624847,40,secondary_education,divorced,f,employee,0,25895.309
16541,0,6209.84272400842,48,secondary_education,married,m,employee,0,37279.605
16542,1,2331.606720394336,46,secondary_education,unmarried,f,business,0,20599.639
16543,1,604.459440087706,44,bachelor's_degree,married,m,employee,0,27662.672
16544,1,2612.575716063347,42,secondary_education,married,f,employee,0,20066.462
16545,0,1930.492446048558,62,secondary_education,married,f,retiree,0,19678.767
16546,0,1930.492446048558,60,secondary_education,married,m,retiree,0,25296.062
16547,0,1605.0696503579034,64,secondary_education,civil_partnership,f,retiree,0,21642.797
16548,0,4366.376532014709,56,bachelor's_degree,unmarried,f,employee,0,43819.897
16549,2,1447.495216789749,43,secondary_education,unmarried,f,employee,0,21595.317000000006
16550,1,1770.2713409996368,45,secondary_education,civil_partnership,f,employee,0,12616.248
16551,2,670.6567913895733,30,secondary_education,married,m,employee,0,25248.069
16552,0,1930.492446048558,72,secondary_education,married,f,retiree,0,11290.756
16553,0,12705.540076669404,51,secondary_education,married,f,civil_servant,0,22940.378
16554,0,3251.9951584898336,39,secondary_education,unmarried,m,business,0,15641.156
16555,0,578.0053736287139,29,some_college,civil_partnership,f,business,0,62935.872
16556,0,1930.492446048558,56,secondary_education,married,f,retiree,0,21888.056
16557,0,1864.431755078065,53,secondary_education,married,f,civil_servant,0,10508.728
16558,0,3041.4082015567155,42,bachelor's_degree,unmarried,f,business,0,43455.558
16559,0,1930.492446048558,61,secondary_education,married,f,retiree,0,17778.115
16560,0,1930.492446048558,57,secondary_education,married,f,retiree,0,33314.781
16561,0,3668.9022957931898,30,secondary_education,married,m,employee,1,32686.682
16562,0,2508.785714756651,58,secondary_education,widow_widower,f,retiree,0,14025.446000000002
16563,0,1062.191682027167,29,secondary_education,civil_partnership,f,employee,0,28514.48
16564,0,1940.6340647940624,65,secondary_education,civil_partnership,f,civil_servant,0,14988.067
16565,1,548.7230307710513,37,bachelor's_degree,married,f,employee,0,72251.51
16566,0,408.6225327608771,41,secondary_education,married,f,employee,1,8847.009
16567,1,3063.418930522853,48,secondary_education,civil_partnership,f,business,1,14907.593
16568,1,692.15214398675,33,secondary_education,civil_partnership,f,business,0,36604.363
16569,0,1605.0696503579034,57,secondary_education,civil_partnership,f,retiree,0,23934.998
16570,1,731.8463877352542,49,secondary_education,married,f,employee,0,55432.474
16571,1,1481.2706224114766,50,secondary_education,civil_partnership,f,employee,0,35792.658
16572,2,1598.171397869368,33,bachelor's_degree,married,f,business,0,17007.801
16573,1,3607.503746336244,32,some_college,married,f,employee,0,14583.087
16574,1,3640.110607849254,45,secondary_education,civil_partnership,f,employee,0,14410.445
16575,0,1865.8119347454397,41,secondary_education,unmarried,m,employee,1,22070.06
16576,0,2528.785505751665,26,some_college,married,f,business,0,27092.737
16577,0,2537.774980826294,29,bachelor's_degree,unmarried,f,employee,1,16699.672
16578,1,1648.0860541202542,64,secondary_education,married,f,retiree,0,7482.1190000000015
16579,1,3362.661649586763,34,primary_education,married,m,employee,0,34613.488
16580,1,1984.976713337099,32,secondary_education,married,m,business,0,32373.253
16581,0,7212.560277542025,42,secondary_education,married,m,employee,0,62257.324
16582,0,4425.334344100845,30,secondary_education,married,f,business,0,26146.314
16583,0,182.0488104625766,47,bachelor's_degree,civil_partnership,f,employee,0,44848.372
16584,0,1206.8471513998352,31,secondary_education,civil_partnership,f,employee,0,14105.201
16585,2,1682.928334795601,35,bachelor's_degree,married,f,employee,0,27075.082
16586,0,621.9727511163375,37,some_college,married,f,employee,0,24821.127
16587,1,1481.834448447635,50,secondary_education,civil_partnership,f,retiree,0,18446.545
16588,2,1701.029368592046,34,secondary_education,married,m,business,0,22389.309
16589,0,2508.785714756651,67,secondary_education,widow_widower,f,retiree,0,41197.362
16590,0,1605.0696503579034,55,secondary_education,civil_partnership,f,retiree,0,23470.23
16591,1,1081.9119853965112,40,secondary_education,married,f,business,0,41112.557
16592,2,1320.841444039708,35,primary_education,married,m,employee,0,33872.595
16593,2,1489.5116883583496,35,secondary_education,married,m,employee,0,13286.198
16594,0,869.2680404336188,26,secondary_education,civil_partnership,m,employee,0,13445.086
16595,0,1884.1012119495315,39,secondary_education,divorced,m,retiree,0,21836.583
16596,0,1930.492446048558,52,secondary_education,married,f,retiree,0,16475.343999999994
16597,0,241.2474556986052,49,secondary_education,civil_partnership,f,business,0,4592.45
16598,1,3194.40529274448,34,bachelor's_degree,divorced,m,employee,0,19207.17
16599,1,1980.723261135068,34,secondary_education,married,m,employee,1,30013.294
16600,0,1289.188792530339,39,bachelor's_degree,unmarried,f,civil_servant,0,27503.559
16601,0,217.3150590816004,39,secondary_education,unmarried,f,business,0,16836.512
16602,0,1930.492446048558,46,secondary_education,married,f,employee,0,21529.434999999998
16603,0,8771.232222886569,51,secondary_education,married,f,business,0,16249.416
16604,1,327.42929187491137,38,bachelor's_degree,married,f,business,0,31219.073
16605,0,7973.755911248492,41,bachelor's_degree,married,f,employee,0,33051.875
16606,2,1411.6914477680957,33,secondary_education,married,m,business,0,18803.046
16607,1,820.6773685061404,23,secondary_education,civil_partnership,f,business,0,19552.405
16608,0,1930.492446048558,49,secondary_education,married,f,retiree,0,11779.469
16609,0,745.1262776160949,36,bachelor's_degree,divorced,f,business,0,39287.487
16610,0,1261.5642652459876,49,secondary_education,married,f,employee,0,17279.061
16611,0,993.0411976715004,54,secondary_education,married,f,employee,0,26739.178
16612,0,708.1384928074866,49,bachelor's_degree,married,m,employee,0,44853.397
16613,2,10472.515618544832,56,secondary_education,married,m,employee,0,23347.549
16614,1,3643.2744694959943,40,bachelor's_degree,married,f,business,0,44065.101
16615,1,1648.0860541202542,33,secondary_education,married,f,employee,0,22673.422
16616,0,1823.5992695086468,27,secondary_education,married,f,employee,0,12622.656
16617,0,1798.3530216997779,48,bachelor's_degree,married,f,retiree,0,60693.342
16618,1,7154.919691035689,50,bachelor's_degree,married,m,employee,0,16425.67
16619,0,1605.0696503579034,67,secondary_education,civil_partnership,m,retiree,1,21642.797
16620,1,321.39432025948423,39,bachelor's_degree,civil_partnership,f,business,0,70284.729
16621,0,1798.3530216997779,50,bachelor's_degree,married,m,employee,0,28965.388
16622,2,1971.0276118684103,28,secondary_education,civil_partnership,f,employee,0,16038.989
16623,0,1930.492446048558,58,secondary_education,married,f,retiree,0,17262.926
16624,0,1884.1012119495315,58,secondary_education,divorced,f,retiree,0,8532.328000000001
16625,1,1063.5381461092836,39,bachelor's_degree,divorced,m,employee,0,7997.883000000002
16626,0,14381.545843648422,63,secondary_education,married,m,employee,0,46186.471
16627,0,1643.0947828338249,44,secondary_education,married,f,employee,0,11299.846
16628,0,489.5429310852536,44,secondary_education,civil_partnership,f,business,0,18836.59
16629,0,1605.0696503579034,48,secondary_education,civil_partnership,f,retiree,0,6167.401
16630,0,5367.877964280459,53,secondary_education,married,f,business,0,22734.231
16631,2,2430.3455765449826,34,secondary_education,married,f,employee,0,13759.346
16632,0,1720.0762972749503,44,secondary_education,civil_partnership,f,employee,0,24262.54
16633,1,539.6757058821174,31,secondary_education,civil_partnership,f,employee,0,22150.848
16634,1,135.90615940262828,26,bachelor's_degree,married,f,employee,0,53241.304
16635,0,2074.170953028078,24,secondary_education,civil_partnership,f,business,0,24484.424
16636,0,1930.492446048558,56,secondary_education,married,f,employee,0,21529.434999999998
16637,0,1930.492446048558,62,secondary_education,married,f,retiree,0,12306.983
16638,0,1282.4861026659994,23,secondary_education,civil_partnership,m,civil_servant,1,19084.615
16639,0,1484.6592188167658,44,bachelor's_degree,unmarried,f,employee,0,36593.876
16640,0,372.189194535532,45,secondary_education,married,m,employee,0,20278.844
16641,0,700.8779111448314,36,secondary_education,married,m,employee,0,15351.074
16642,0,1930.492446048558,53,secondary_education,married,f,retiree,0,17046.051
16643,0,812.6788290049349,42,secondary_education,married,f,employee,0,22166.627
16644,0,1682.08343808475,66,primary_education,married,f,retiree,0,28957.522
16645,0,1798.3530216997779,52,bachelor's_degree,married,f,business,0,28965.388
16646,0,2026.9719516007592,61,bachelor's_degree,widow_widower,f,employee,0,63081.717
16647,0,277.42145308404554,32,secondary_education,married,f,employee,0,21891.324
16648,0,1930.492446048558,65,secondary_education,married,f,retiree,0,20831.14
16649,2,3130.241457185353,35,secondary_education,married,f,employee,0,18929.446
16650,0,1930.492446048558,67,secondary_education,married,m,retiree,0,26916.881
16651,2,3126.8660062439617,34,secondary_education,divorced,m,business,0,29746.144
16652,0,226.7650473573109,23,some_college,married,f,civil_servant,0,11952.963
16653,0,2792.786167432701,39,secondary_education,unmarried,f,business,0,17270.72
16654,0,1876.2345258316352,46,secondary_education,civil_partnership,f,business,0,55377.037
16655,0,4346.0118772352225,57,secondary_education,married,m,employee,0,42113.74400000001
16656,0,1605.0696503579034,50,secondary_education,civil_partnership,f,retiree,0,21642.797
16657,0,3813.3444317725225,45,secondary_education,married,f,employee,0,23400.681
16658,0,1605.0696503579034,57,secondary_education,civil_partnership,f,retiree,0,9552.343
16659,0,1366.7584909528634,30,secondary_education,unmarried,f,employee,0,17831.6
16660,0,6275.115230455726,42,bachelor's_degree,civil_partnership,m,business,0,62119.028
16661,2,1675.5362466144836,41,secondary_education,married,m,employee,0,29854.875
16662,0,2189.617302237129,49,bachelor's_degree,married,m,business,0,70947.806
16663,0,527.6327068826199,50,bachelor's_degree,divorced,m,business,0,48252.532
16664,0,5447.240611297743,50,secondary_education,unmarried,m,employee,0,27779.358
16665,2,1687.0386721624802,27,bachelor's_degree,married,m,civil_servant,0,24348.697
16666,2,1371.304733577406,26,secondary_education,married,f,employee,0,18894.805
16667,3,823.3132169370758,28,bachelor's_degree,married,f,employee,0,18074.536
16668,0,1253.8870939245164,66,secondary_education,unmarried,f,retiree,0,8890.061
16669,3,3653.332656707536,47,secondary_education,unmarried,f,business,0,37364.175
16670,0,535.6756650789351,28,secondary_education,civil_partnership,m,employee,0,36347.165
16671,2,1605.7780718087893,41,secondary_education,married,m,business,0,32472.604
16672,1,2525.075896443178,47,bachelor's_degree,married,m,business,0,43291.473
16673,1,1018.0873104768124,29,bachelor's_degree,married,m,civil_servant,1,41435.057
16674,0,1842.3919662262206,65,bachelor's_degree,divorced,f,retiree,0,25757.427000000003
16675,0,659.9347819655108,51,secondary_education,married,m,business,0,23257.931
16676,0,4339.381130366715,61,secondary_education,widow_widower,f,employee,0,11479.553999999998
16677,0,5425.311506292561,45,secondary_education,widow_widower,f,employee,0,46175.31
16678,0,2508.785714756651,62,secondary_education,widow_widower,f,retiree,0,10424.263
16679,0,1930.492446048558,61,secondary_education,married,f,retiree,0,21529.434999999998
16680,0,1930.492446048558,55,secondary_education,married,f,retiree,0,17839.956000000002
16681,1,950.1741088536576,38,secondary_education,married,f,business,0,51550.109
16682,0,138.08650821992205,24,secondary_education,divorced,f,business,1,18489.621
16683,0,2719.3105202422576,26,secondary_education,unmarried,f,business,0,11338.537
16684,2,2187.5946068053786,36,secondary_education,married,f,business,0,23355.194
16685,0,228.38648374274044,21,secondary_education,unmarried,m,employee,1,22574.918
16686,1,787.0061957200696,33,secondary_education,married,f,business,0,8876.017
16687,0,2508.785714756651,65,secondary_education,widow_widower,f,retiree,1,24109.581
16688,0,1175.8650065630231,55,secondary_education,unmarried,f,employee,0,13125.842
16689,0,884.0463746339908,41,secondary_education,married,f,civil_servant,0,42102.211
16690,0,1297.9710572151323,32,secondary_education,civil_partnership,m,employee,0,30494.994
16691,0,886.4464640127586,25,some_college,civil_partnership,f,business,0,17855.866
16692,2,4896.956539130674,42,secondary_education,civil_partnership,f,employee,0,25812.403
16693,0,1930.492446048558,57,secondary_education,married,f,retiree,0,10656.154
16694,0,2538.0109304591488,49,secondary_education,unmarried,m,civil_servant,0,26479.945
16695,0,1798.3530216997779,60,bachelor's_degree,married,f,retiree,0,36974.284
16696,1,771.402063157607,26,bachelor's_degree,divorced,f,civil_servant,0,20862.068
16697,0,2312.17473984744,40,secondary_education,married,f,civil_servant,0,13293.115
16698,1,491.7174079004536,38,secondary_education,civil_partnership,m,employee,0,15381.949
16699,0,723.5863195568248,63,bachelor's_degree,married,m,business,0,23869.635
16700,0,3736.755979638903,53,secondary_education,married,m,business,0,36030.15
16701,0,1930.492446048558,68,secondary_education,married,f,retiree,0,13753.567
16702,0,1930.492446048558,52,secondary_education,married,f,retiree,0,24827.503
16703,0,1253.8870939245164,26,secondary_education,unmarried,f,employee,0,21524.948
16704,0,1127.3772588885836,37,secondary_education,unmarried,f,business,0,42309.892
16705,0,3343.319529915873,59,secondary_education,married,m,business,0,49928.067
16706,2,3951.6520303336174,45,bachelor's_degree,civil_partnership,f,employee,0,29361.874
16707,0,491.9729961166473,21,secondary_education,unmarried,m,employee,0,33523.406
16708,1,1213.4192759086236,48,bachelor's_degree,married,m,employee,0,51621.924000000006
16709,0,1930.492446048558,34,secondary_education,married,f,employee,0,21529.434999999998
16710,0,3782.0676514828338,39,secondary_education,civil_partnership,m,business,0,40643.697
16711,0,2105.8810713511107,56,bachelor's_degree,widow_widower,f,retiree,0,14450.27
16712,0,418.43384379488714,26,secondary_education,unmarried,m,business,0,27561.164
16713,0,3551.8281802309025,65,some_college,married,m,employee,0,36694.272
16714,0,872.8218880308691,43,secondary_education,married,f,employee,0,17334.008
16715,0,3496.559809642377,50,secondary_education,married,f,business,0,46283.779
16716,2,653.6625245714578,30,secondary_education,married,f,employee,0,8862.25
16717,0,1496.2392576402572,57,some_college,married,f,retiree,0,20758.834
16718,0,5355.25117891266,33,secondary_education,civil_partnership,m,business,0,40086.625
16719,1,224.0962593156277,30,secondary_education,married,f,employee,1,36489.723
16720,0,3118.4406604549968,30,secondary_education,married,m,employee,0,25758.952
16721,1,1348.7650836090145,24,bachelor's_degree,unmarried,f,civil_servant,0,28031.32
16722,0,1605.0696503579034,64,secondary_education,civil_partnership,f,retiree,0,16866.039
16723,0,8763.596507974838,51,bachelor's_degree,married,f,employee,0,20445.645
16724,0,2624.2217820515452,36,bachelor's_degree,married,f,business,1,12731.985
16725,0,435.393165801156,56,secondary_education,married,m,employee,0,44081.225
16726,0,1284.426014404565,25,bachelor's_degree,married,f,business,0,59883.067
16727,0,1605.0696503579034,56,secondary_education,civil_partnership,f,retiree,0,21642.797
16728,0,576.927659918877,47,secondary_education,married,m,employee,0,25880.685
16729,0,1405.5576788195249,54,secondary_education,married,m,employee,0,38002.451
16730,0,2532.159494336416,29,secondary_education,married,f,business,0,28597.96
16731,0,2774.001960391676,52,secondary_education,married,f,employee,0,21423.51
16732,1,2934.1242768565417,40,secondary_education,married,f,employee,0,17071.602
16733,0,1496.2392576402572,62,some_college,married,f,retiree,0,25679.2185
16734,0,1605.0696503579034,58,secondary_education,civil_partnership,f,retiree,0,17772.802
16735,2,4588.626216235163,32,secondary_education,married,m,employee,0,42288.206
16736,0,984.5368455266104,22,secondary_education,married,f,business,0,13211.549
16737,0,1478.603885595693,34,secondary_education,married,f,business,0,47202.24
16738,0,1062.1143163348927,39,secondary_education,married,m,employee,0,33608.009
16739,1,1648.0860541202542,44,secondary_education,married,f,employee,0,22673.422
16740,2,3930.797128226092,42,secondary_education,civil_partnership,f,business,0,17377.776
16741,2,6634.020277101821,39,secondary_education,married,f,employee,0,15160.901000000002
16742,0,666.1833860640527,49,secondary_education,civil_partnership,m,civil_servant,0,39777.442
16743,0,1605.0696503579034,63,secondary_education,civil_partnership,f,retiree,0,26235.711
16744,2,1300.2937960420163,35,secondary_education,civil_partnership,f,employee,0,21795.243
16745,0,1884.1012119495315,59,secondary_education,divorced,f,retiree,0,13676.426
16746,1,800.7045067291434,35,bachelor's_degree,civil_partnership,f,employee,0,19303.365
16747,0,1930.492446048558,57,secondary_education,married,m,business,0,21529.434999999998
16748,2,1536.0705918956162,30,some_college,married,f,business,0,29442.971
16749,0,1930.492446048558,64,secondary_education,married,f,retiree,0,24734.97
16750,1,6223.683607755321,39,secondary_education,married,f,civil_servant,0,20328.976
16751,0,1571.4832727847663,50,bachelor's_degree,married,f,business,0,35023.46
16752,0,5452.648971553856,48,secondary_education,married,f,employee,0,37969.564
16753,0,1605.0696503579034,55,secondary_education,civil_partnership,m,retiree,0,14870.392
16754,2,1498.3879195413904,50,secondary_education,civil_partnership,f,business,0,14832.166
16755,1,2771.4162686839472,41,secondary_education,married,f,employee,0,25955.659
16756,0,1682.08343808475,64,primary_education,married,f,retiree,0,22476.998
16757,0,900.6786892207554,44,secondary_education,unmarried,m,employee,0,14780.445
16758,2,1435.8117561387949,35,secondary_education,married,f,employee,0,9572.346
16759,2,301.9989465225184,29,bachelor's_degree,married,f,employee,0,16974.59
16760,0,676.6223193942612,55,bachelor's_degree,civil_partnership,f,employee,0,15535.424
16761,0,3034.180388106147,50,secondary_education,married,m,employee,0,36366.825
16762,1,4299.12951154262,41,secondary_education,married,m,employee,0,35276.383
16763,1,836.0129467807733,25,secondary_education,married,m,business,0,25714.429
16764,0,1798.3530216997779,56,bachelor's_degree,married,m,retiree,0,17498.69
16765,2,427.738138988532,32,some_college,civil_partnership,f,business,0,32358.33
16766,0,2508.785714756651,66,secondary_education,widow_widower,f,retiree,0,18854.183
16767,2,1770.2897880004534,35,bachelor's_degree,married,f,business,0,24599.672
16768,0,3229.2545571468513,45,secondary_education,divorced,f,civil_servant,0,29423.284
16769,0,1253.8870939245164,60,secondary_education,unmarried,f,retiree,0,24909.692000000006
16770,3,585.8754432953615,31,bachelor's_degree,civil_partnership,f,employee,0,41134.694
16771,0,1929.186165229058,29,secondary_education,unmarried,f,employee,0,22090.981
16772,0,2177.391045076951,25,bachelor's_degree,married,f,business,0,14341.574
16773,0,1253.8870939245164,64,secondary_education,unmarried,m,retiree,1,13441.365
16774,0,732.5274430064802,22,secondary_education,married,m,employee,0,14331.424
16775,0,254.2912323645125,54,bachelor's_degree,married,f,employee,0,21844.449
16776,0,1517.3633300297297,28,some_college,civil_partnership,m,employee,0,33105.289
16777,2,4973.693154180528,46,bachelor's_degree,married,f,employee,0,17408.678
16778,0,12925.12926858556,50,secondary_education,married,f,civil_servant,0,19415.94100000001
16779,0,1930.492446048558,55,secondary_education,married,f,employee,0,21529.434999999998
16780,1,3140.291432737128,35,secondary_education,unmarried,m,employee,0,40257.475
16781,0,215.0098775594801,20,secondary_education,civil_partnership,f,business,0,16417.215
16782,0,3672.545162948072,38,secondary_education,civil_partnership,m,business,0,21983.863
16783,0,1971.3055919341089,41,secondary_education,married,m,employee,0,18398.436
16784,1,172.99805270107066,28,secondary_education,civil_partnership,f,employee,0,27796.721
16785,0,167.80147373690374,53,secondary_education,married,f,employee,0,20501.842
16786,2,2074.203598660822,31,bachelor's_degree,married,f,employee,0,10867.156
16787,0,847.4017225782586,39,secondary_education,married,m,employee,0,14829.908
16788,0,1253.8870939245164,53,secondary_education,unmarried,f,retiree,0,20246.893
16789,0,1930.492446048558,48,secondary_education,married,f,civil_servant,0,21529.434999999998
16790,0,1615.240920851299,57,bachelor's_degree,civil_partnership,f,retiree,0,12558.835
16791,0,4736.908114143697,42,bachelor's_degree,married,f,employee,0,18610.217
16792,1,1440.877104651703,39,secondary_education,civil_partnership,f,business,0,22275.165
16793,0,1930.492446048558,57,secondary_education,married,m,retiree,0,22019.219
16794,0,1127.7792927023231,63,secondary_education,married,f,employee,0,40341.458
16795,0,2530.5405212110572,29,secondary_education,married,m,business,0,15272.779
16796,0,1615.240920851299,54,bachelor's_degree,civil_partnership,f,retiree,0,14114.421
16797,0,3545.2150496251616,30,secondary_education,married,m,civil_servant,0,26389.989
16798,0,2508.785714756651,65,secondary_education,widow_widower,f,retiree,0,15643.415
16799,0,10470.141046066849,44,secondary_education,married,m,employee,0,21096.926
16800,0,1253.8870939245164,60,secondary_education,unmarried,f,retiree,0,16520.745
16801,1,2584.846129154077,32,bachelor's_degree,married,f,civil_servant,0,26502.699
16802,0,1930.492446048558,36,secondary_education,married,f,employee,0,21529.434999999998
16803,1,5679.764447159781,61,secondary_education,widow_widower,f,employee,0,34594.297
16804,2,7139.751974689716,40,secondary_education,married,f,employee,0,22217.009
16805,0,1253.8870939245164,40,secondary_education,unmarried,f,employee,0,21524.948
16806,0,5346.817959283448,31,bachelor's_degree,civil_partnership,f,employee,0,21434.373
16807,1,3825.467582099742,53,secondary_education,married,f,employee,0,18620.43
16808,2,1701.029368592046,47,secondary_education,married,m,employee,0,22389.309
16809,3,1659.709128383077,42,secondary_education,civil_partnership,f,retiree,1,10590.051
16810,0,316.8100115605268,35,secondary_education,married,m,employee,0,37116.587
16811,0,1605.0696503579034,64,secondary_education,civil_partnership,f,retiree,0,21642.797
16812,0,2508.785714756651,60,secondary_education,widow_widower,f,retiree,1,8282.714
16813,2,3418.5709881892835,32,bachelor's_degree,married,f,employee,0,14738.989
16814,0,1930.492446048558,54,secondary_education,married,m,business,0,21529.434999999998
16815,0,2105.8810713511107,64,bachelor's_degree,widow_widower,f,retiree,0,14268.573
16816,1,1648.0860541202542,29,secondary_education,married,f,civil_servant,0,22673.422
16817,1,3182.140685168132,33,secondary_education,married,f,employee,0,34272.96
16818,0,2152.1592782044168,57,secondary_education,married,f,employee,0,13205.376
16819,0,1930.492446048558,40,secondary_education,married,f,retiree,0,46171.741
16820,0,2066.1130534064014,29,secondary_education,unmarried,m,business,0,14312.151000000002
16821,0,1892.4069327428383,59,secondary_education,married,f,civil_servant,0,33773.36
16822,0,1605.0696503579034,55,secondary_education,civil_partnership,f,retiree,0,33470.369
16823,2,1023.7333376434252,33,bachelor's_degree,married,m,business,0,49129.815
16824,2,2721.1910286310936,30,secondary_education,married,m,employee,0,29920.334
16825,0,16119.68773669392,64,secondary_education,married,f,employee,0,14644.43
16826,0,374.21457049572007,23,secondary_education,civil_partnership,m,employee,0,12037.425
16827,1,314.70129572179576,25,bachelor's_degree,married,m,employee,0,22727.325
16828,0,1930.492446048558,65,secondary_education,married,f,retiree,0,21529.434999999998
16829,2,840.1197092695855,30,secondary_education,married,m,civil_servant,0,16468.043
16830,0,1930.492446048558,60,secondary_education,married,m,retiree,1,24589.8
16831,0,1930.492446048558,62,secondary_education,married,f,retiree,1,27924.18
16832,0,11504.366483834458,50,some_college,married,f,employee,0,11744.766
16833,0,1798.3530216997779,63,bachelor's_degree,married,m,retiree,0,13563.791
16834,3,1022.354639783016,43,bachelor's_degree,married,m,civil_servant,0,56038.75900000001
16835,1,1102.390880619902,49,secondary_education,divorced,m,business,0,40216.593
16836,0,2037.7882463221804,29,bachelor's_degree,married,f,business,0,36219.441
16837,0,1930.492446048558,66,secondary_education,married,f,retiree,0,16873.803
16838,0,570.9678374643995,52,secondary_education,married,m,business,0,20616.256
16839,3,4662.1319216918355,39,secondary_education,married,m,civil_servant,0,22766.746
16840,2,1904.8493484608143,44,secondary_education,married,m,employee,0,43999.916
16841,0,4467.93691482459,47,bachelor's_degree,married,f,business,0,27851.314
16842,0,1064.6844830284797,47,secondary_education,married,m,business,0,29717.5
16843,0,5009.781684117724,40,bachelor's_degree,married,m,business,0,26733.976
16844,3,4463.877129396812,42,bachelor's_degree,married,f,civil_servant,0,33084.83
16845,1,597.5900312793681,39,secondary_education,divorced,f,employee,1,18773.442
16846,0,1930.492446048558,57,secondary_education,married,f,retiree,0,20755.704
16847,0,2533.65221056915,61,bachelor's_degree,unmarried,m,employee,0,44893.815
16848,0,1930.492446048558,59,secondary_education,married,f,retiree,0,17627.758
16849,0,1930.492446048558,51,secondary_education,married,f,civil_servant,0,21529.434999999998
16850,2,2000.1846431273016,40,bachelor's_degree,married,f,employee,0,55029.379
16851,3,2873.167975574515,35,secondary_education,married,f,business,0,33402.262
16852,1,542.7398570010702,49,secondary_education,divorced,f,business,0,28814.104
16853,1,2150.9231586015785,37,secondary_education,civil_partnership,f,employee,1,13721.187
16854,2,3960.741126424284,34,secondary_education,married,f,civil_servant,0,11535.268
16855,0,2508.785714756651,56,secondary_education,widow_widower,f,retiree,0,55015.858
16856,0,1884.1012119495315,49,secondary_education,divorced,f,retiree,0,39198.44
16857,0,1930.492446048558,53,secondary_education,married,m,retiree,0,12959.922
16858,1,1127.7403078864563,46,bachelor's_degree,married,m,employee,0,26058.726
16859,0,1615.240920851299,59,bachelor's_degree,civil_partnership,m,retiree,0,22427.177000000003
